Velocity;Left;Left45;Front;Right45;Right;Rotation
37.077;5.1599;6.2812;19.4206;2.6766;2.0414;8
25.1408;5.1436;6.2258;19.2206;2.6829;2.0129;8
27.442;5.1274;6.1703;19.0206;2.6892;1.9844;8
27.9223;5.1111;6.1148;18.8206;2.6954;1.9558;8
23.6414;5.0949;6.0545;18.6206;2.7017;1.9347;8
28.9112;5.0736;5.992;18.4206;2.7207;1.9248;8
20.5313;5.0468;5.9294;18.2206;2.7456;1.9148;8
25.1648;5.0199;5.8669;18.0206;2.7706;1.9048;8
25.4535;4.9931;5.8044;17.8206;2.7955;1.8949;8
31.1294;4.9662;5.7418;17.6206;2.8205;1.8906;8
30.0151;4.9394;5.6793;17.4206;2.8576;1.8949;8
21.5217;4.9126;5.6168;17.2206;2.9013;1.8992;8
23.1435;4.8761;5.5571;17.0206;2.945;1.9036;8
27.4457;4.838;5.5029;16.8206;2.9887;1.9079;8
26.2689;4.8;5.4486;16.6206;3.0324;1.9137;8
24.9982;4.762;5.3943;16.4206;3.0939;1.9299;8
20.7249;4.724;5.3401;16.2206;3.1604;1.9461;8
29.4221;4.6859;5.2858;16.0206;3.2269;1.9623;8
32.5095;4.6471;5.2316;15.8206;3.2935;1.9785;8
23.8153;4.5983;5.1987;15.6206;3.2901;1.8303;8
30.446;4.5495;5.1743;15.4206;3.4551;2.0178;8
24.0425;4.5007;5.1499;15.2206;3.5467;2.0445;8
29.8365;4.4519;5.1255;15.0206;3.6384;2.0713;8
24.7503;4.4031;5.1011;14.8206;3.73;2.0981;8
26.623;4.3543;5.1046;14.6206;3.8364;2.1248;8
29.4237;4.3045;5.1257;14.4206;3.9485;2.1518;8
30.6526;4.2477;5.1468;14.2206;4.0606;2.1899;8
26.9997;4.191;5.1679;14.0206;4.1727;2.228;8
30.6164;4.1342;5.2195;13.8206;4.2506;2.2661;8
29.24;4.0774;5.3035;13.6206;4.3683;2.3042;8
24.8727;4.0207;5.3874;13.4206;4.4535;2.3422;8
34.7804;3.9639;5.4885;13.2206;4.5387;2.3835;8
21.7077;3.913;5.671;13.0206;4.624;2.4324;8
22.8619;3.8655;5.8535;12.8206;4.7092;2.4813;8
19.9735;3.818;6.1145;12.6206;4.6047;2.5303;3
30.5832;3.7822;5.7771;13.0287;5.0326;2.6206;3
37.5026;3.7434;5.4941;13.5077;5.3289;2.7242;3
25.0118;3.7014;5.2599;13.8098;5.6248;2.8486;3
26.3572;3.6559;5.0442;25.6832;5.8645;2.9855;8
29.437;3.5801;5.1574;25.4832;5.8828;3.0715;8
35.1278;3.5325;5.3187;25.2832;5.901;3.1574;8
26.006;3.4871;5.4801;25.0832;5.9192;3.2172;8
29.5432;3.4417;5.6807;24.8832;5.9062;3.3182;8
28.764;3.3962;5.913;24.6832;5.8815;3.3927;8
31.4324;3.3629;6.1592;24.4832;5.8567;3.4672;8
34.3147;3.351;6.4571;24.2832;5.8319;3.5418;8
24.7631;3.339;6.7609;24.0832;5.8072;3.6163;8
30.5376;3.327;7.1048;23.8832;5.7824;3.6908;8
27.354;3.315;7.4514;23.6832;5.7577;3.6301;8
26.6686;3.3319;7.8101;23.4832;5.7034;3.816;8
29.2623;3.3511;8.1639;23.2832;5.6476;3.8611;8
26.6686;3.3703;8.5037;23.0832;5.5917;3.9063;8
41.3459;3.3895;8.8427;22.8832;5.5358;3.9514;8
28.983;3.4253;9.1796;22.6832;5.4799;3.9966;8
33.3922;3.4752;9.4401;22.4832;5.4241;4.0417;8
41.0592;3.5252;9.4949;22.2832;5.3682;4.0869;8
27.7502;3.5751;9.5496;22.0832;5.2942;4.1138;8
24.2269;3.6298;9.6044;21.8832;5.2192;4.1259;8
25.7885;3.7025;9.6591;21.6832;5.1442;4.138;8
30.2412;3.7751;9.7139;21.4832;5.0692;4.1501;8
41.7635;3.8477;9.7687;21.2832;4.9942;4.1622;8
28.1895;3.9204;9.765;21.0832;4.9191;4.1743;8
29.7988;4.0092;9.7268;20.8832;4.8441;4.0727;8
37.684;4.0994;9.6887;20.6831;4.7581;4.1741;8
35.6284;4.1896;9.6506;20.4831;4.6703;4.1549;8
32.6554;4.2798;9.6125;20.2831;4.5826;4.1357;8
35.8209;4.3782;9.5744;20.0831;4.4948;4.1165;8
29.8611;4.4808;9.5363;19.8831;4.4071;4.0973;8
33.3532;4.5834;9.4981;19.6831;4.3193;4.0782;8
24.6291;4.5927;9.2237;19.8309;4.2984;4.0306;3
34.1025;4.6;8.963;19.9919;4.2782;3.9824;3
23.2725;4.6867;8.9115;19.792;4.1927;3.9466;8
34.9701;4.7793;8.8601;19.592;4.1072;3.9109;8
33.4678;4.8728;8.8086;19.392;4.0217;3.8704;8
33.2763;4.9663;8.7458;19.192;3.9158;3.8125;8
41.2778;5.0598;8.6673;18.992;3.8459;3.7545;8
27.503;5.1541;8.5888;18.792;3.7558;3.6966;8
35.259;5.2495;8.5103;18.5921;3.6658;3.6387;8
33.3529;5.3449;8.4318;18.3921;3.5757;3.53;8
31.3991;5.4404;8.3533;18.1921;3.4856;3.5075;8
32.559;5.5358;8.2748;17.9921;3.3955;3.4327;8
29.0694;5.5294;8.065;17.9843;3.364;3.3387;3
29.6137;5.5221;7.8629;17.998;3.3409;3.2196;3
30.6067;5.514;7.6676;17.9958;3.3275;3.1702;3
23.0236;5.5843;7.5734;17.7958;3.2521;3.1057;8
33.9151;5.6546;7.4791;17.5959;3.0577;3.0412;8
37.5257;5.725;7.3848;17.3959;3.1037;2.9767;8
32.0099;5.7953;7.2905;17.1959;3.0301;2.909;8
30.6602;5.8654;7.1963;16.9959;2.9565;2.8382;8
40.1985;5.9354;7.101;16.796;2.8829;2.7674;8
35.1439;6.0053;6.9983;16.596;2.8093;2.6966;8
38.5033;6.0753;6.8955;16.396;2.7054;2.4312;8
23.908;6.1453;6.7928;16.196;2.6624;2.5537;8
35.7447;6.1591;6.69;15.9961;2.5891;2.4811;8
35.4182;6.159;6.5872;15.7961;2.5158;2.4084;8
36.0354;6.1589;6.4845;15.5961;2.4425;2.3358;8
35.7926;6.1588;6.3817;15.3961;2.3692;2.2632;8
31.4149;6.1587;6.279;15.1962;2.2959;2.1928;8
34.3606;6.1586;6.1762;14.9962;2.0204;2.1224;8
38.2879;6.1584;6.0743;14.7962;2.068;2.0521;8
37.2091;6.1583;5.9724;14.5962;2.1155;1.9817;8
38.4416;6.1081;5.8706;14.3963;2.2507;1.9115;8
34.8602;6.0427;5.7687;14.1963;2.4088;1.8415;8
37.1094;5.9774;5.6669;13.9963;2.616;1.7716;8
37.1588;5.912;5.5651;13.7963;2.9068;1.7016;8
39.7911;5.8466;5.4632;13.5964;3.1992;1.6317;8
37.9128;5.7813;5.3614;13.3964;3.577;1.4532;8
40.4307;5.7159;5.2642;13.1964;3.9547;1.482;8
35.9445;5.6334;5.1714;12.9964;4.3214;1.5227;8
38.3073;5.6076;5.0074;12.9116;5.326;1.6334;3
41.8427;5.5806;4.8462;12.8412;6.3522;1.7551;3
31.9439;5.5522;4.6872;12.7854;7.1385;1.9008;3
35.8542;5.5223;4.5302;12.7262;7.8282;2.091;3
39.0418;5.4907;4.3748;12.6437;8.4084;2.2983;3
34.9408;5.4572;4.2206;12.5753;8.7742;2.5255;3
36.7423;5.3027;4.0987;12.3753;8.7797;2.6985;8
35.4355;5.1483;3.9768;12.1753;8.7852;2.8716;8
37.4004;4.9938;3.8548;11.9753;8.7907;3.0446;8
43.31;4.8394;3.7329;11.7752;8.7943;3.2177;8
30.3388;4.6805;3.611;11.5752;8.7282;3.3899;8
38.9308;4.5077;3.489;11.3752;8.662;3.5601;8
38.7907;4.3349;3.37;11.1751;8.5958;3.7303;8
35.3704;4.1622;3.2698;10.9751;8.5296;3.9004;8
29.4326;3.9894;3.1696;10.7751;8.4635;4.0706;3
40.7202;3.9086;3.025;10.701;8.5701;4.3674;3
36.0232;3.8209;2.8805;10.6392;8.5671;4.6702;3
41.0897;3.6263;2.7706;10.4392;8.4675;4.8415;8
33.6642;3.432;2.6607;10.2392;8.3679;5.0127;8
40.8391;3.2377;2.5508;10.0392;8.2683;5.184;8
37.2291;3.0434;2.4537;9.8392;8.1687;5.3137;8
35.2169;2.8595;2.3737;9.6392;8.0691;5.4407;8
38.3161;2.6866;2.2938;9.4392;7.9695;5.5678;8
32.427;2.5137;2.2138;9.2392;7.8568;5.6948;8
33.0247;2.3408;2.1338;9.0392;7.7306;5.8219;8
41.634;2.1873;2.0785;8.8392;7.6043;5.9489;8
38.072;2.0602;2.0571;8.6392;7.478;6.03;8
38.4801;1.9331;2.0358;8.4392;7.3518;6.1074;8
42.2876;1.8061;2.0144;8.2392;7.2255;6.1849;8
38.6089;1.7094;2.0731;8.0392;7.0993;6.2624;8
39.1973;1.6306;2.1637;7.8392;6.973;6.3399;8
36.5768;1.5517;2.2989;7.6392;6.8467;6.4173;8
31.1934;1.4754;2.6233;7.4392;6.7205;6.4619;3
31.0488;1.4443;2.612;7.3416;6.5667;6.5191;3
34.9464;1.408;2.6783;7.2314;6.4053;6.5899;3
40.4024;1.3665;2.7229;7.1291;6.2559;6.6619;3
39.2034;1.3195;2.7369;7.0348;6.1181;6.6286;3
32.2317;1.3011;2.7302;6.9487;5.9918;6.6089;3
36.5565;1.2945;2.7089;6.8709;5.826;6.6026;3
36.8913;1.2828;3.1788;6.8016;5.6708;6.5062;3
34.5645;1.266;3.3145;6.7414;5.5268;6.4156;3
39.9065;1.258;24.732;6.6809;5.3936;6.3395;3
39.8392;1.2715;23.9892;6.6204;5.271;6.2273;3
38.5147;1.2796;23.184;6.569;5.1479;6.1025;3
41.1207;1.2825;22.1838;6.5275;5.0079;5.9933;3
40.0558;1.2802;21.1176;6.4961;4.878;5.8751;3
31.9786;1.2894;19.9063;6.4757;4.7581;5.6877;3
36.5659;1.3027;4.3751;6.4672;4.6479;5.5189;3
31.4819;1.3108;4.1404;6.4669;4.5474;5.3673;3
32.3223;1.3136;3.979;6.4719;4.4562;5.2229;3
35.2222;1.3113;3.849;6.4912;4.3558;5.0372;3
15.664;1.3141;3.7357;6.5259;4.2571;4.8695;3
35.208;1.3484;3.6321;6.578;4.1674;4.7186;3
27.4305;1.377;3.5379;6.6492;4.0868;4.5835;3
25.5218;1.3999;3.4682;6.7445;4.0153;4.4465;3
16.1935;1.4173;3.3964;6.8663;3.9529;4.2928;3
31.9971;1.4295;3.323;7.0173;3.8997;4.1547;3
25.716;1.479;3.6717;6.8173;3.7974;4.0669;8
36.0404;1.5422;4.0205;6.6174;3.6885;3.9792;8
27.4907;1.6054;4.4845;6.4174;3.5796;3.8914;8
34.3354;1.6686;4.9636;6.2174;3.4708;3.8036;8
30.2889;1.7318;5.4864;6.0175;3.3619;3.7158;8
28.5016;1.8126;6.0607;5.8175;3.253;3.6111;8
28.5316;1.9018;6.6332;5.6175;3.1441;3.5015;8
29.6707;1.991;7.1804;5.4175;3.0353;3.3919;8
28.6969;2.0802;7.7275;5.2176;2.9264;3.2823;8
27.3252;2.1694;8.2401;5.0176;2.8175;3.1728;8
26.2045;2.2668;8.6769;4.8176;2.7087;3.0632;8
28.1978;2.3176;7.9924;4.8885;2.6378;2.923;3
25.7477;2.3625;7.4115;4.9884;2.5745;2.7968;3
36.0944;2.4019;6.9108;5.1445;2.5122;2.6691;3
24.0444;2.4361;6.4932;5.3435;2.4566;2.5492;3
23.7405;2.4653;6.1364;5.5958;2.4088;2.4421;3
20.2643;2.4898;5.8256;6.012;2.3689;2.347;3
22.5775;2.5099;5.5501;6.6078;2.3372;2.2631;3
25.046;2.5256;5.3023;20.0108;2.314;2.1901;3
20.8287;2.5372;5.0768;19.6423;2.2995;2.1271;3
17.4124;2.5471;4.8692;19.1674;2.2948;2.0655;3
16.1737;2.5575;4.6762;18.6777;2.301;2.0136;3
16.212;2.5639;4.4954;18.0477;2.3176;1.9711;3
10.5672;2.5664;4.3247;17.4509;2.3453;1.9378;8
14.1156;2.595;4.3805;17.2509;2.305;1.9035;8
14.2709;2.6235;4.4362;17.0509;2.2647;1.8692;8
14.8897;2.652;4.4919;16.8509;2.2245;1.8349;8
15.6817;2.6805;4.5477;16.6509;2.1842;1.8007;8
16.3178;2.709;4.6034;16.4509;2.1477;1.7675;8
15.7192;2.7396;4.6591;16.2509;2.1153;1.7343;8
15.2384;2.7741;4.7149;16.0509;2.083;1.7011;8
13.9743;2.8086;4.7575;15.8509;2.0506;1.6679;8
15.6866;2.843;4.7984;15.6509;2.0182;1.6347;8
17.5787;2.8775;4.8394;15.4509;1.9858;1.6015;8
14.83;2.912;4.8804;15.2509;1.9534;1.5683;8
16.3675;2.9464;4.9213;15.0509;1.9211;1.5351;8
17.6675;2.9809;4.9623;14.8509;1.8908;1.5081;8
15.9822;3.0154;5.0033;14.6509;1.8729;1.4822;8
18.9019;3.0487;5.0442;14.4509;1.8549;1.4563;8
16.6304;3.0816;5.0834;14.2509;1.8369;1.4305;8
15.6978;3.1145;5.1023;14.0509;1.8189;1.4046;8
15.952;3.1475;5.1211;13.8509;1.801;1.3788;8
16.1354;3.1804;5.14;13.6509;1.783;1.3529;8
15.6074;3.2133;5.1589;13.4509;1.7702;1.3327;8
14.6885;3.2462;5.1778;13.2509;1.7757;1.3191;8
16.535;3.2792;5.1966;13.0509;1.7812;1.3055;8
14.5784;3.3121;5.2155;12.8509;1.7866;1.2919;8
13.839;3.3435;5.2344;12.6509;1.7921;1.2784;8
17.8374;3.3688;5.2533;12.4509;1.7975;1.2648;8
14.2388;3.3941;5.26;12.2509;1.83;1.2512;8
15.8321;3.4194;5.2519;12.0509;1.8777;1.2545;8
16.7302;3.4447;5.2439;11.8509;1.9254;1.2583;8
13.9166;3.47;5.2358;11.6509;1.9731;1.2621;8
17.1584;3.4953;5.2277;11.4509;2.0688;1.2658;8
22.1773;3.5206;5.2196;11.2509;2.2516;1.2696;8
13.7166;3.5459;5.2116;11.0509;2.4344;1.2803;8
13.9645;3.5713;5.2035;10.8509;2.8506;1.3092;8
15.7097;3.5951;5.1954;10.6509;3.5039;1.3381;8
16.9859;3.6076;5.1873;10.4509;14.8129;1.3669;8
22.2682;3.6201;5.1745;10.2509;14.6075;1.3958;8
13.8505;3.6326;5.1359;10.0509;14.4021;1.4381;8
14.884;3.6451;5.0972;9.8509;14.1967;1.5166;8
17.4194;3.6576;5.0585;9.6509;13.9828;1.5951;8
14.9283;3.6701;5.0199;9.4509;13.7679;1.6737;8
15.3441;3.6827;4.9812;9.2509;13.553;1.7548;8
15.1874;3.6952;4.9425;9.051;13.3381;1.8803;8
13.0844;3.7077;4.9039;8.851;13.1233;2.0057;8
11.9086;3.7409;5.009;8.8549;13.1291;2.0708;7
16.9416;3.7632;5.0898;8.8722;13.1477;2.1289;7
15.5338;3.7959;5.1379;8.9011;13.1646;2.1879;7
16.3571;3.8391;5.2008;8.9468;13.1879;2.2482;7
17.2515;3.893;5.2795;8.9196;13.2251;2.302;7
14.26;3.958;5.3572;8.8732;13.277;2.3497;7
30.0602;4.0281;5.388;8.8387;13.3273;2.3917;7
27.8131;4.0724;5.4328;8.8113;13.3875;2.4284;7
23.6973;4.1277;5.4925;8.7291;13.4643;2.4688;7
23.3442;4.1943;5.5425;8.6572;13.5592;2.5253;7
22.8114;4.2724;5.5806;8.5958;13.6547;2.5756;7
28.9636;4.3623;5.6333;8.5323;13.7692;2.6202;7
26.6759;4.4172;5.6976;8.4464;13.9054;2.6595;7
28.7999;4.461;5.7002;8.3705;14.0863;2.6937;7
26.2902;4.5161;5.7157;8.3046;14.3056;2.7232;7
27.8332;4.5829;5.7447;8.2372;14.6291;2.7604;7
31.0838;4.6556;5.7392;8.1594;15.1285;2.8002;7
31.2629;4.6815;5.7355;8.0915;16.5063;2.835;7
28.9814;4.7188;5.7444;8.0337;29.0506;2.8651;7
31.1685;4.7677;5.7632;7.978;28.6987;2.8907;7
34.9772;4.8219;5.7941;7.9157;28.3843;2.9122;7
34.4261;4.8516;5.829;7.8636;28.0997;2.9297;7
33.3651;4.893;5.7794;7.8222;27.7431;2.9432;7
30.5216;4.9461;5.7412;7.7867;27.3557;2.9514;7
32.4625;4.9756;5.7145;7.7458;26.9983;2.9561;7
38.3011;4.9835;5.6642;7.7159;26.221;2.9573;7
37.0049;5.003;5.592;7.6979;25.5544;2.955;7
33.6523;5.0221;5.5305;7.6893;24.5755;2.9493;7
36.9871;5.0118;5.4798;7.6756;23.4643;2.9402;7
27.6838;5.0134;5.3998;7.6746;22.4748;2.9277;7
41.0549;5.0261;5.326;7.6876;21.5603;2.9119;7
38.7407;5.0468;5.2626;7.7116;20.6934;3.1567;7
39.9798;5.0792;5.2039;7.7301;19.6623;3.1654;7
32.4946;5.0816;5.13;7.7641;18.9787;3.1707;7
30.0302;5.0369;5.0665;7.8151;18.0978;3.1727;7
44.4126;5.0045;5.0132;7.8764;17.1829;3.1715;7
36.1668;4.984;4.962;7.9377;16.0707;3.1671;7
35.8411;4.9063;4.9055;8.0188;14.5818;3.1716;7
35.0242;4.8398;4.8591;8.122;13.0005;3.1787;7
32.0547;4.7859;4.8233;8.2333;8.727;3.1824;7
40.157;4.714;4.7899;8.3622;8.5259;3.1829;7
35.9946;4.637;4.7551;8.5191;7.3144;3.1801;7
49.5035;4.5724;4.731;8.7325;7.1041;3.1741;7
33.2856;4.5129;4.7177;9.0022;6.6662;3.1651;7
36.6573;4.4388;4.7084;9.4696;6.2932;3.1528;7
38.9853;4.377;4.6992;10.8528;5.5581;3.1381;7
32.3382;4.327;4.7015;23.5864;5.471;3.1319;7
27.8677;4.272;4.7158;23.2988;5.3845;3.1225;7
30.4768;4.2201;4.7344;22.9761;5.1986;3.1099;7
37.4444;4.1796;4.753;22.5879;4.9906;3.0941;7
33.1198;4.1505;4.7845;22.2279;4.796;3.0751;7
37.3835;4.1134;4.8296;21.6058;4.6128;3.0528;7
31.8396;4.0862;4.8798;20.8998;4.4389;3.0271;7
21.9192;4.07;4.9321;20.2548;4.2732;2.998;8
33.3993;4.0537;4.8766;20.0548;4.2981;2.9765;8
29.1519;4.0327;4.8212;19.8548;4.3387;2.9665;8
41.7978;4.0059;4.7657;19.6548;4.3824;2.9566;8
29.3187;3.979;4.7102;19.4548;4.4261;2.9466;8
29.1068;3.9522;4.6547;19.2548;4.4698;2.9366;8
28.1066;3.9253;4.596;19.0548;4.5136;2.932;8
27.9806;3.8985;4.5335;18.8548;4.5792;2.9363;8
32.977;3.8716;4.471;18.6548;4.6457;2.9407;8
31.7163;3.8354;4.4084;18.4548;4.7123;2.945;8
31.6053;3.7974;4.3459;18.2548;4.7788;2.9493;8
28.2543;3.7594;4.2834;18.0548;4.6807;2.9548;8
30.6078;3.7213;4.2209;17.8548;4.9451;2.971;8
30.8585;3.6833;4.1583;17.6548;5.0367;2.9873;8
30.1063;3.6453;4.0967;17.4548;5.1283;3.0035;8
31.0661;3.6067;4.0425;17.2548;5.22;3.0197;8
27.7484;3.5579;3.9882;17.0548;5.3302;3.0359;8
26.3378;3.5091;3.934;16.8548;5.4423;3.0587;8
29.5823;3.4603;3.8797;16.6548;5.5544;3.0854;8
28.8852;3.4115;3.8255;16.4548;5.6665;3.1122;8
31.2078;3.3627;3.7712;16.2548;5.6447;3.139;8
29.6375;3.3139;3.7314;16.0548;5.8571;3.1657;8
33.2189;3.2643;3.707;15.8548;5.9423;3.1911;8
31.8913;3.2075;3.6826;15.6548;6.0275;3.2306;8
30.5695;3.1507;3.6582;15.4548;6.1128;3.2687;8
32.6042;3.094;3.6338;15.2548;6.198;3.3067;8
29.8338;3.0372;3.6268;15.0548;6.2534;3.3448;8
24.6663;2.9804;3.6479;14.8548;6.2824;3.3829;8
29.3713;2.9237;3.669;14.6548;6.3114;3.4239;8
23.1717;2.8725;3.6901;14.4548;6.3405;3.4728;8
17.6293;2.8251;3.7273;14.2548;6.3695;3.5217;8
26.3069;2.7776;3.8113;14.0548;6.3985;3.5707;8
26.5078;2.7301;3.8952;13.8548;6.4275;3.6196;8
24.9448;2.6826;3.9791;13.6548;6.4186;3.6686;8
32.1269;2.6423;4.1561;13.4548;6.4003;3.7208;8
24.7492;2.6234;4.3386;13.2548;6.3821;3.7776;8
28.6393;2.6045;4.5717;13.0548;6.3639;3.8343;8
22.7017;2.5857;4.8751;12.8548;6.3456;3.8911;8
26.0222;2.5668;5.2491;12.6548;6.3274;3.9479;8
35.7406;2.5671;5.7048;12.4548;6.3092;4.0046;8
17.5145;2.5572;5.3604;12.5244;6.4272;4.1144;3
15.6566;2.5435;5.0743;12.6286;6.55;4.2254;3
13.864;2.5261;4.8292;12.757;6.6575;4.3493;3
28.5711;2.5047;4.6139;12.9115;6.7775;4.4869;3
36.1901;2.4795;4.4211;12.9083;6.8816;4.6346;3
27.7681;2.4502;4.2454;12.8313;6.9841;4.7482;3
23.6022;2.4269;4.0832;12.7689;7.0714;4.8754;3
29.5683;2.4086;3.9315;12.7212;7.1772;5.0168;3
33.9705;2.3864;3.7883;12.6817;7.2666;5.1652;3
40.5899;2.3602;3.652;12.5719;7.37;5.2708;3
30.4647;2.3298;3.5212;12.4757;7.4789;5.39;3
31.7983;2.2952;3.395;12.3932;7.594;5.5236;3
35.3373;2.2562;3.2724;12.3249;7.7252;5.6324;3
31.9522;2.2218;3.1528;12.276;7.8664;5.7307;3
36.1456;2.1935;3.0356;12.2419;7.8489;5.8429;3
23.1434;2.1608;2.9204;12.2413;8.2128;5.941;8
30.1181;2.1321;2.931;12.0414;8.1818;5.9704;8
26.6811;2.1033;2.9469;11.8414;8.1508;5.9998;8
33.8703;2.0781;2.9737;11.6414;8.1221;6.0293;8
30.011;2.0703;3.0006;11.4414;8.0934;6.0587;8
40.0418;2.0625;3.0274;11.2415;8.0647;6.0837;8
30.7733;2.0546;3.0542;11.0415;8.0361;6.0919;8
30.5626;2.0468;3.0905;10.8415;8.0074;6.1001;8
36.8264;2.0482;3.1272;10.6415;7.8289;6.1084;8
26.5576;2.0554;3.1639;10.4416;7.9507;6.1166;8
37.3579;2.0627;3.2006;10.2416;7.9225;6.1248;8
31.0155;2.0699;3.2392;10.0416;7.8943;6.1226;8
32.2054;2.0772;3.2789;9.8416;7.866;6.1155;8
37.0575;2.0938;3.3185;9.6417;7.8378;6.1085;8
36.02;2.1112;3.3582;9.4417;7.5646;6.1014;8
32.3788;2.1285;3.3968;9.2417;7.468;6.0944;8
29.4092;2.1458;3.4327;9.0417;7.3714;6.0839;8
36.099;2.164;3.4685;8.8418;7.2749;6.0667;8
36.3555;2.187;3.5044;8.6418;7.1783;6.0494;8
26.6468;2.1836;3.3745;8.6398;7.1772;6.0379;3
31.8119;2.176;3.2479;8.6522;7.19;6.0331;3
37.6817;2.1642;3.124;8.8179;7.2041;6.036;3
40.6851;2.1483;3.0022;9.2875;7.0527;6.0517;3
34.3012;2.1281;2.8821;14.1578;6.9138;6.077;3
45.6476;2.1039;2.7633;14.7829;6.7871;6.115;3
35.6995;2.0761;2.6455;15.1843;6.6723;6.168;3
34.3256;2.0439;2.5282;15.6175;6.5692;6.2364;3
32.2045;2.0071;2.4114;15.9722;6.4407;6.232;3
35.9609;1.9656;2.2946;16.3729;6.2895;6.4153;3
32.1731;1.9192;2.1778;16.7938;6.1501;6.5266;3
26.5028;1.8678;2.0606;17.3058;6.022;6.3841;3
36.354;1.811;1.9428;17.9929;5.9051;6.3699;3
41.3403;1.747;1.8242;19.325;5.8012;6.3688;3
41.3096;1.677;1.7047;30.0797;5.71;6.3808;3
27.6368;1.6007;1.5839;29.5031;5.6295;6.3979;3
27.1368;1.5176;1.4618;28.9158;5.5597;6.233;8
35.1862;1.4242;1.3715;28.7158;5.4622;6.1472;8
36.9606;1.3307;1.2917;28.5158;5.3705;6.0614;8
31.8452;1.237;1.3158;28.3158;5.2789;5.9756;8
44.6514;1.1432;1.5457;28.1158;5.1872;5.8897;8
27.3452;1.0494;2.0279;27.9157;5.0955;5.8039;8
30.5497;0.9556;2.6922;27.7157;5.0038;5.7181;8
36.0606;0.9202;3.2523;27.5157;4.9552;5.6323;8
36.9159;0.9508;3.8076;27.3157;4.907;5.517;8
29.9791;1.0479;4.2164;27.1157;4.8589;5.3795;8
34.7707;1.145;4.4714;26.9157;4.8108;5.2419;8
31.7788;1.27;4.7265;26.7157;4.8316;5.1044;8
31.6141;1.4103;4.9816;26.5156;4.8688;4.9669;8
35.1573;1.5506;5.2143;26.3156;4.9061;4.8293;8
35.2586;1.6909;5.2871;26.1156;5.0806;4.6918;8
29.6746;1.8312;5.3599;25.9156;5.2949;4.5555;8
30.7313;1.9689;5.4327;25.7156;5.6902;4.4213;8
30.7744;2.1014;5.5055;25.5156;6.145;4.2872;8
33.0763;2.2339;5.5783;25.3156;6.5654;4.1531;8
32.7715;2.3664;5.6511;25.1155;6.9012;4.0189;8
31.8373;2.4989;5.6459;24.9155;6.983;3.8919;8
35.5477;2.6315;5.6189;24.7155;7.0647;3.796;8
35.6166;2.764;5.5919;24.5155;7.1464;3.7001;8
37.9251;2.8956;5.565;24.3155;7.2282;3.6042;8
19.1817;2.9905;5.538;24.1155;7.3019;3.5249;8
32.7321;3.0853;5.511;23.9155;7.2739;3.4839;8
29.6447;3.1802;5.4841;23.7154;7.2459;3.4429;8
30.3416;3.275;5.4486;23.5154;7.218;3.4019;8
34.8529;3.3699;5.3665;23.3154;7.19;3.4144;8
29.9407;3.4647;5.2843;23.1154;7.1621;3.4377;8
30.9933;3.5596;5.2021;22.9154;7.1341;3.461;8
36.6878;3.6544;5.12;22.7154;7.1061;3.5095;8
37.3349;3.7104;5.0378;22.5154;7.0782;3.5957;8
31.6019;3.7514;4.9557;22.3153;7.0252;3.6819;8
35.6159;3.7923;4.8735;22.1153;6.9488;3.7681;8
42.3678;3.8332;4.7846;21.9153;6.8723;3.8846;8
34.4051;3.8742;4.6773;21.7153;6.7959;4.009;8
34.3702;3.9151;4.5701;21.5153;6.7195;4.1333;8
36.3726;3.9561;4.4628;21.3153;6.643;4.2576;8
32.4189;3.997;4.3556;21.1153;6.5666;4.378;8
37.3294;3.9915;4.2484;20.9152;6.4902;4.4976;8
37.9899;3.9705;4.1411;20.7152;6.4137;4.6171;8
33.9814;3.9494;4.0339;20.5152;6.3373;4.7367;8
36.7695;3.9283;3.9244;20.3152;6.2609;4.8562;8
25.3711;3.9072;3.8148;20.1152;6.1674;4.9067;3
47.816;3.8821;3.6638;19.644;6.1527;5.0097;3
37.1058;3.8543;3.5135;19.1556;6.1507;5.1261;3
42.8436;3.8239;3.3633;18.6839;6.1618;5.2565;3
28.6043;3.7906;3.2131;18.1775;6.1854;5.2889;3
22.0112;3.7173;3.0847;17.9775;6.1034;5.2929;8
25.6742;3.6034;2.9562;17.7775;6.0214;5.2968;8
29.5185;3.4895;2.8278;17.5775;5.9394;5.3008;8
28.8213;3.3755;2.7167;17.3775;5.8574;5.3048;8
39.631;3.2616;2.6411;17.1775;5.7755;5.3088;8
28.1539;3.1414;2.5656;16.9775;5.6935;5.3128;8
36.9963;2.9805;2.49;16.7775;5.6115;5.273;8
31.3232;2.8196;2.4177;16.5775;5.5295;5.2271;8
32.6317;2.6588;2.4154;16.3775;5.4484;5.1812;8
32.262;2.4979;2.4132;16.1774;5.374;5.1354;8
32.5618;2.3318;2.4109;15.9774;5.2996;5.0895;8
28.8149;2.1655;2.4581;15.7774;5.2252;5.0436;8
34.3459;1.9992;2.5482;15.5774;5.1508;4.9978;8
34.2124;1.8922;2.6382;15.3774;5.0764;4.9519;8
31.983;1.8193;2.7476;15.1774;5.002;4.8846;8
26.6466;1.7464;2.9189;14.9774;4.9276;4.8103;8
26.1171;1.7089;3.0902;14.7774;4.8638;4.736;8
16.5355;1.7073;3.2615;14.5774;4.8095;4.6618;8
30.1957;1.7057;3.45;14.3774;4.7551;4.5875;8
